symbol,entry_ms,exit_ms,direction,entry_z,entry_price,exit_price,gross_ret,gross_pnl_usd,fee_usd,pnl_usd
XRPUSDT,1756666800000,1756684800000,1,1.08519941,2.80020000,2.76240000,-0.0134990358,-134.9904,24.0000,-158.9904
XRPUSDT,1759629600000,1759647600000,-1,-1.07267106,3.00510000,3.06330000,-0.0193670760,-193.6708,24.0000,-217.6708
XRPUSDT,1759762800000,1759780800000,-1,-1.07031812,3.03120000,3.00880000,0.0073898126,73.8981,24.0000,49.8981
XRPUSDT,1765116000000,1765134000000,1,1.09923227,1.99910000,2.08710000,0.0440198089,440.1981,24.0000,416.1981
XRPUSDT,1765551600000,1765569600000,1,1.45314987,1.97850000,2.00080000,0.0112711650,112.7117,24.0000,88.7117
XRPUSDT,1765706400000,1765724400000,1,1.03120443,2.00670000,1.99130000,-0.0076742911,-76.7429,24.0000,-100.7429
XRPUSDT,1765731600000,1765749600000,1,1.12736449,1.98720000,1.99230000,0.0025664251,25.6643,24.0000,1.6643
XRPUSDT,1765753200000,1765771200000,1,1.20345154,1.97840000,2.00070000,0.0112717347,112.7173,24.0000,88.7173
XRPUSDT,1765796400000,1765814400000,1,1.04373321,1.98750000,1.91300000,-0.0374842767,-374.8428,24.0000,-398.8428
XRPUSDT,1765814400000,1765832400000,1,1.06547248,1.91300000,1.89150000,-0.0112388918,-112.3889,24.0000,-136.3889
XRPUSDT,1765843200000,1765861200000,1,1.14148663,1.87910000,1.88200000,0.0015432920,15.4329,24.0000,-8.5671
XRPUSDT,1765890000000,1765908000000,1,1.16646375,1.90860000,1.93060000,0.0115267736,115.2677,24.0000,91.2677
XRPUSDT,1765976400000,1765994400000,1,1.04948594,1.92090000,1.85860000,-0.0324327138,-324.3271,24.0000,-348.3271
XRPUSDT,1765994400000,1766012400000,1,1.23428838,1.85860000,1.86270000,0.0022059615,22.0596,24.0000,-1.9404
XRPUSDT,1766102400000,1766120400000,1,1.03460013,1.79290000,1.82840000,0.0198003235,198.0032,24.0000,174.0032
XRPUSDT,1766163600000,1766181600000,1,1.02905130,1.87400000,1.90780000,0.0180362860,180.3629,24.0000,156.3629
XRPUSDT,1766322000000,1766340000000,1,1.05343370,1.89920000,1.91270000,0.0071082561,71.0826,24.0000,47.0826
XRPUSDT,1766430000000,1766448000000,1,1.08468763,1.90230000,1.90440000,0.0011039268,11.0393,24.0000,-12.9607
XRPUSDT,1766700000000,1766718000000,1,1.10925515,1.84590000,1.86460000,0.0101305596,101.3056,24.0000,77.3056
XRPUSDT,1766757600000,1766775600000,1,1.05631155,1.84400000,1.84580000,0.0009761388,9.7614,24.0000,-14.2386
XRPUSDT,1766944800000,1766962800000,1,1.03093264,1.85690000,1.86540000,0.0045775217,45.7752,24.0000,21.7752
XRPUSDT,1767189600000,1767207600000,1,1.05935327,1.86650000,1.82870000,-0.0202518082,-202.5181,24.0000,-226.5181
XRPUSDT,1767326400000,1767344400000,1,1.05370554,1.87700000,1.89710000,0.0107085775,107.0858,24.0000,83.0858
XRPUSDT,1769533200000,1769551200000,1,1.13870391,1.88090000,1.91850000,0.0199904301,199.9043,24.0000,175.9043
XRPUSDT,1769846400000,1769864400000,1,1.03414433,1.69490000,1.67660000,-0.0107970972,-107.9710,24.0000,-131.9710
XRPUSDT,1769868000000,1769886000000,1,1.12742877,1.64100000,1.58270000,-0.0355271176,-355.2712,24.0000,-379.2712
XRPUSDT,1769958000000,1769976000000,1,1.02486813,1.59490000,1.59930000,0.0027587937,27.5879,24.0000,3.5879
XRPUSDT,1770008400000,1770026400000,1,1.02464813,1.54970000,1.61170000,0.0400077434,400.0774,24.0000,376.0774
XRPUSDT,1770447600000,1770465600000,1,1.01634862,1.41330000,1.41840000,0.0036085757,36.0858,24.0000,12.0858
XRPUSDT,1772607600000,1772625600000,-1,-1.10470700,1.37500000,1.39390000,-0.0137454545,-137.4545,24.0000,-161.4545
XRPUSDT,1772636400000,1772654400000,-1,-1.27080659,1.46290000,1.45940000,0.0023925080,23.9251,24.0000,-0.0749
XRPUSDT,1772719200000,1772737200000,-1,-1.27844486,1.43740000,1.41120000,0.0182273549,182.2735,24.0000,158.2735
XRPUSDT,1772784000000,1772802000000,-1,-1.34276739,1.40500000,1.37210000,0.0234163701,234.1637,24.0000,210.1637
XRPUSDT,1772802000000,1772820000000,-1,-1.14684749,1.37210000,1.35860000,0.0098389330,98.3893,24.0000,74.3893
XRPUSDT,1773151200000,1773169200000,-1,-1.11641672,1.43430000,1.38490000,0.0344418880,344.4189,24.0000,320.4189
XRPUSDT,1773360000000,1773378000000,-1,-1.61990109,1.40640000,1.42330000,-0.0120164960,-120.1650,24.0000,-144.1650
XRPUSDT,1773378000000,1773396000000,-1,-1.40965251,1.42330000,1.43400000,-0.0075177405,-75.1774,24.0000,-99.1774
XRPUSDT,1773396000000,1773414000000,-1,-1.28727854,1.43400000,1.40900000,0.0174337517,174.3375,24.0000,150.3375
XRPUSDT,1773414000000,1773432000000,-1,-1.04823720,1.40900000,1.40240000,0.0046841732,46.8417,24.0000,22.8417
XRPUSDT,1773529200000,1773547200000,-1,-1.66552173,1.40630000,1.41700000,-0.0076086184,-76.0862,24.0000,-100.0862
XRPUSDT,1773561600000,1773579600000,-1,-1.28081448,1.41320000,1.42330000,-0.0071469007,-71.4690,24.0000,-95.4690
XRPUSDT,1773579600000,1773597600000,-1,-1.06616264,1.42330000,1.41090000,0.0087121478,87.1215,24.0000,63.1215
XRPUSDT,1773608400000,1773626400000,-1,-1.33808369,1.42730000,1.44270000,-0.0107896027,-107.8960,24.0000,-131.8960
XRPUSDT,1773626400000,1773644400000,-1,-1.04099376,1.44270000,1.48300000,-0.0279337354,-279.3374,24.0000,-303.3374
XRPUSDT,1773644400000,1773662400000,-1,-1.19992751,1.48300000,1.47620000,0.0045853001,45.8530,24.0000,21.8530
XRPUSDT,1773662400000,1773680400000,-1,-1.20687228,1.47620000,1.51850000,-0.0286546538,-286.5465,24.0000,-310.5465
XRPUSDT,1773684000000,1773702000000,-1,-1.29367797,1.53560000,1.54300000,-0.0048189633,-48.1896,24.0000,-72.1896
XRPUSDT,1773705600000,1773723600000,-1,-1.34065083,1.54540000,1.51530000,0.0194771580,194.7716,24.0000,170.7716
XRPUSDT,1773752400000,1773770400000,-1,-1.35071659,1.50390000,1.53650000,-0.0216769732,-216.7697,24.0000,-240.7697
XRPUSDT,1773838800000,1773856800000,-1,-1.08828518,1.46640000,1.45240000,0.0095471904,95.4719,24.0000,71.4719
XRPUSDT,1773867600000,1773885600000,-1,-1.14828887,1.46750000,1.45750000,0.0068143101,68.1431,24.0000,44.1431
XRPUSDT,1773889200000,1773907200000,-1,-1.07656420,1.47430000,1.45560000,0.0126839856,126.8399,24.0000,102.8399
XRPUSDT,1773925200000,1773943200000,-1,-1.04398611,1.45200000,1.43710000,0.0102617080,102.6171,24.0000,78.6171
XRPUSDT,1782331200000,1782349200000,-1,-1.01417146,1.07480000,1.07550000,-0.0006512840,-6.5128,24.0000,-30.5128
SUIUSDT,1686535200000,1686553200000,1,1.04522836,0.58600000,0.60530000,0.0329351536,329.3515,24.0000,305.3515
SUIUSDT,1686589200000,1686607200000,1,1.01527262,0.65440000,0.66510000,0.0163508557,163.5086,24.0000,139.5086
SUIUSDT,1686913200000,1686931200000,1,1.14279348,0.63280000,0.64840000,0.0246523388,246.5234,24.0000,222.5234
SUIUSDT,1692428400000,1692446400000,1,1.30250444,0.49730000,0.49740000,0.0002010859,2.0109,24.0000,-21.9891
SUIUSDT,1692464400000,1692482400000,1,1.25617969,0.52770000,0.54420000,0.0312677658,312.6777,24.0000,288.6777
SUIUSDT,1692482400000,1692500400000,1,1.05430445,0.54420000,0.55150000,0.0134141860,134.1419,24.0000,110.1419
SUIUSDT,1697947200000,1697965200000,-1,-1.03826022,0.40030000,0.39890000,0.0034973770,34.9738,24.0000,10.9738
SUIUSDT,1698242400000,1698260400000,-1,-1.05930839,0.44530000,0.43360000,0.0262744217,262.7442,24.0000,238.7442
SUIUSDT,1698289200000,1698307200000,-1,-1.07742855,0.44590000,0.45650000,-0.0237721462,-237.7215,24.0000,-261.7215
SUIUSDT,1698350400000,1698368400000,-1,-1.06223344,0.44110000,0.43160000,0.0215370664,215.3707,24.0000,191.3707
SUIUSDT,1698454800000,1698472800000,-1,-1.00115427,0.44340000,0.45890000,-0.0349571493,-349.5715,24.0000,-373.5715
SUIUSDT,1698472800000,1698490800000,-1,-1.05525317,0.45890000,0.45840000,0.0010895620,10.8956,24.0000,-13.1044
SUIUSDT,1698505200000,1698523200000,-1,-1.17149082,0.47410000,0.46550000,0.0181396330,181.3963,24.0000,157.3963
SUIUSDT,1698652800000,1698670800000,-1,-1.05352719,0.45780000,0.46650000,-0.0190039318,-190.0393,24.0000,-214.0393
SUIUSDT,1700719200000,1700737200000,1,1.02361889,0.57680000,0.58230000,0.0095353675,95.3537,24.0000,71.3537
SUIUSDT,1707868800000,1707886800000,-1,-1.09581017,1.83100000,1.82840000,0.0014199891,14.1999,24.0000,-9.8001
SUIUSDT,1707894000000,1707912000000,-1,-1.43710043,1.87780000,1.92750000,-0.0264671424,-264.6714,24.0000,-288.6714
SUIUSDT,1707912000000,1707930000000,-1,-1.18852022,1.92750000,1.90150000,0.0134889754,134.8898,24.0000,110.8898
SUIUSDT,1707955200000,1707973200000,-1,-1.01738465,1.94360000,1.86620000,0.0398230088,398.2301,24.0000,374.2301
SUIUSDT,1708095600000,1708113600000,-1,-1.07961458,1.78880000,1.79160000,-0.0015652952,-15.6530,24.0000,-39.6530
SUIUSDT,1708153200000,1708171200000,-1,-1.04240650,1.77320000,1.75270000,0.0115610196,115.6102,24.0000,91.6102
SUIUSDT,1708182000000,1708200000000,-1,-1.09551067,1.73090000,1.75380000,-0.0132301115,-132.3011,24.0000,-156.3011
SUIUSDT,1708214400000,1708232400000,-1,-1.14044827,1.78360000,1.77170000,0.0066718995,66.7190,24.0000,42.7190
SUIUSDT,1708250400000,1708268400000,-1,-1.03293185,1.77560000,1.78510000,-0.0053503041,-53.5030,24.0000,-77.5030
SUIUSDT,1708275600000,1708293600000,-1,-1.11487212,1.80510000,1.80810000,-0.0016619578,-16.6196,24.0000,-40.6196
SUIUSDT,1708293600000,1708311600000,-1,-1.16543722,1.80810000,1.77940000,0.0158730159,158.7302,24.0000,134.7302
SUIUSDT,1708322400000,1708340400000,-1,-1.01881934,1.79680000,1.79360000,0.0017809439,17.8094,24.0000,-6.1906
SUIUSDT,1708362000000,1708380000000,-1,-1.00101029,1.76230000,1.78630000,-0.0136185666,-136.1857,24.0000,-160.1857
SUIUSDT,1708426800000,1708444800000,-1,-1.09599437,1.73270000,1.63900000,0.0540774514,540.7745,24.0000,516.7745
SUIUSDT,1708448400000,1708466400000,-1,-1.13813336,1.64550000,1.73110000,-0.0520206624,-520.2066,24.0000,-544.2066
SUIUSDT,1708516800000,1708534800000,-1,-1.14234833,1.65390000,1.66680000,-0.0077997461,-77.9975,24.0000,-101.9975
SUIUSDT,1708549200000,1708567200000,-1,-1.17171466,1.67690000,1.64180000,0.0209314807,209.3148,24.0000,185.3148
SUIUSDT,1709110800000,1709128800000,-1,-1.14521596,1.65090000,1.65980000,-0.0053909988,-53.9100,24.0000,-77.9100
SUIUSDT,1709564400000,1709582400000,-1,-1.02183510,1.51110000,1.48780000,0.0154192310,154.1923,24.0000,130.1923
SUIUSDT,1709611200000,1709629200000,-1,-1.11668268,1.52790000,1.54170000,-0.0090320047,-90.3200,24.0000,-114.3200
SUIUSDT,1717639200000,1717657200000,-1,-1.01737098,1.13050000,1.10190000,0.0252985405,252.9854,24.0000,228.9854
SUIUSDT,1718884800000,1718902800000,1,1.03911975,0.90770000,0.90180000,-0.0064999449,-64.9994,24.0000,-88.9994
SUIUSDT,1720144800000,1720162800000,1,1.06453120,0.59050000,0.60950000,0.0321761219,321.7612,24.0000,297.7612
SUIUSDT,1720285200000,1720303200000,1,1.17570787,0.67870000,0.69830000,0.0288787388,288.7874,24.0000,264.7874
SUIUSDT,1720310400000,1720328400000,1,1.36480861,0.68070000,0.68550000,0.0070515646,70.5156,24.0000,46.5156
SUIUSDT,1720335600000,1720353600000,1,1.24482186,0.68090000,0.68920000,0.0121897489,121.8975,24.0000,97.8975
SUIUSDT,1720353600000,1720371600000,1,1.21757369,0.68920000,0.67390000,-0.0221996518,-221.9965,24.0000,-245.9965
SUIUSDT,1720386000000,1720404000000,1,1.27533939,0.65000000,0.64290000,-0.0109230769,-109.2308,24.0000,-133.2308
SUIUSDT,1720958400000,1720976400000,1,1.03349479,0.80070000,0.79260000,-0.0101161484,-101.1615,24.0000,-125.1615
SUIUSDT,1721606400000,1721624400000,-1,-1.05283127,0.89430000,0.85250000,0.0467404674,467.4047,24.0000,443.4047
SUIUSDT,1729108800000,1729126800000,-1,-1.23782083,2.11570000,2.12970000,-0.0066171953,-66.1720,24.0000,-90.1720
SUIUSDT,1731283200000,1731301200000,-1,-1.04045003,3.11130000,3.12920000,-0.0057532221,-57.5322,24.0000,-81.5322
SUIUSDT,1731333600000,1731351600000,-1,-1.05307979,3.26470000,3.14930000,0.0353478114,353.4781,24.0000,329.4781
SUIUSDT,1731355200000,1731373200000,-1,-1.09935453,3.22500000,3.13380000,0.0282790698,282.7907,24.0000,258.7907
SUIUSDT,1731492000000,1731510000000,-1,-1.10929093,3.18050000,3.41930000,-0.0750825342,-750.8253,24.0000,-774.8253
SUIUSDT,1731510000000,1731528000000,-1,-1.16189210,3.41930000,3.23350000,0.0543386073,543.3861,24.0000,519.3861
SUIUSDT,1731672000000,1731690000000,-1,-1.00921672,3.45500000,3.28940000,0.0479305355,479.3054,24.0000,455.3054
SUIUSDT,1731700800000,1731718800000,-1,-1.10272163,3.49660000,3.72900000,-0.0664645656,-664.6457,24.0000,-688.6457
SUIUSDT,1732161600000,1732179600000,-1,-1.00787909,3.58750000,3.48730000,0.0279303136,279.3031,24.0000,255.3031
SUIUSDT,1732323600000,1732341600000,-1,-1.03931584,3.54340000,3.61210000,-0.0193881583,-193.8816,24.0000,-217.8816
SUIUSDT,1732345200000,1732363200000,-1,-1.01411355,3.62460000,3.54220000,0.0227335430,227.3354,24.0000,203.3354
SUIUSDT,1732366800000,1732384800000,-1,-1.11454016,3.58660000,3.46770000,0.0331511738,331.5117,24.0000,307.5117
SUIUSDT,1732410000000,1732428000000,-1,-1.29508216,3.55660000,3.47330000,0.0234212450,234.2125,24.0000,210.2125
SUIUSDT,1732453200000,1732471200000,-1,-1.23860574,3.28890000,3.35200000,-0.0191857460,-191.8575,24.0000,-215.8575
SUIUSDT,1732489200000,1732507200000,-1,-1.15778661,3.39580000,3.41540000,-0.0057718358,-57.7184,24.0000,-81.7184
SUIUSDT,1734807600000,1734825600000,1,1.01158491,4.29990000,4.45580000,0.0362566571,362.5666,24.0000,338.5666
SUIUSDT,1738544400000,1738562400000,1,1.27391906,2.73190000,3.05270000,0.1174274315,1174.2743,24.0000,1150.2743
SUIUSDT,1745503200000,1745521200000,-1,-1.01710297,3.19120000,3.29440000,-0.0323389321,-323.3893,24.0000,-347.3893
SUIUSDT,1748768400000,1748786400000,1,1.17165465,3.20880000,3.29060000,0.0254923959,254.9240,24.0000,230.9240
SUIUSDT,1749128400000,1749146400000,1,1.08162236,3.14240000,3.06800000,-0.0236761711,-236.7617,24.0000,-260.7617
SUIUSDT,1749150000000,1749168000000,1,1.05921990,2.99700000,2.95510000,-0.0139806473,-139.8065,24.0000,-163.8065
SUIUSDT,1749315600000,1749333600000,1,1.00171332,3.21340000,3.24540000,0.0099582996,99.5830,24.0000,75.5830
SUIUSDT,1750863600000,1750881600000,1,1.07211237,2.75230000,2.78590000,0.0122079715,122.0797,24.0000,98.0797
SUIUSDT,1751043600000,1751061600000,1,1.00842681,2.72590000,2.71510000,-0.0039619942,-39.6199,24.0000,-63.6199
SUIUSDT,1751151600000,1751169600000,1,1.02956938,2.80180000,2.77690000,-0.0088871440,-88.8714,24.0000,-112.8714
SUIUSDT,1755093600000,1755111600000,1,1.03524709,3.93490000,3.98960000,0.0139012427,139.0124,24.0000,115.0124
SUIUSDT,1755446400000,1755464400000,1,1.14765585,3.84010000,3.77990000,-0.0156766751,-156.7668,24.0000,-180.7668
SUIUSDT,1755471600000,1755489600000,1,1.15395559,3.76390000,3.63890000,-0.0332102341,-332.1023,24.0000,-356.1023
SUIUSDT,1755572400000,1755590400000,1,1.02633833,3.51690000,3.54050000,0.0067104552,67.1046,24.0000,43.1046
SUIUSDT,1755604800000,1755622800000,1,1.06996594,3.58910000,3.49630000,-0.0258560642,-258.5606,24.0000,-282.5606
SUIUSDT,1755626400000,1755644400000,1,1.01606306,3.44390000,3.42220000,-0.0063009960,-63.0100,24.0000,-87.0100
SUIUSDT,1765551600000,1765569600000,1,1.16906121,1.56550000,1.55670000,-0.0056212073,-56.2121,24.0000,-80.2121
SUIUSDT,1765720800000,1765738800000,1,1.11820335,1.59810000,1.56290000,-0.0220261561,-220.2616,24.0000,-244.2616
SUIUSDT,1765807200000,1765825200000,1,1.04986912,1.52690000,1.46070000,-0.0433558190,-433.5582,24.0000,-457.5582
SUIUSDT,1765886400000,1765904400000,1,1.12307106,1.50230000,1.49910000,-0.0021300672,-21.3007,24.0000,-45.3007
SUIUSDT,1765983600000,1766001600000,1,1.26807019,1.47400000,1.42770000,-0.0314111262,-314.1113,24.0000,-338.1113
SUIUSDT,1766700000000,1766718000000,1,1.13095198,1.37010000,1.40340000,0.0243047953,243.0480,24.0000,219.0480
SUIUSDT,1769533200000,1769551200000,1,1.02231299,1.42850000,1.44060000,0.0084704235,84.7042,24.0000,60.7042
SUIUSDT,1770631200000,1770649200000,1,1.04450594,0.93100000,0.95680000,0.0277121375,277.1214,24.0000,253.1214
SUIUSDT,1772611200000,1772629200000,-1,-1.21010709,0.94040000,0.94290000,-0.0026584432,-26.5844,24.0000,-50.5844
SUIUSDT,1772636400000,1772654400000,-1,-1.23799992,0.97780000,0.97530000,0.0025567601,25.5676,24.0000,1.5676
SUIUSDT,1772780400000,1772798400000,-1,-1.54576857,0.97440000,0.93670000,0.0386904762,386.9048,24.0000,362.9048
SUIUSDT,1772798400000,1772816400000,-1,-1.25916284,0.93670000,0.89370000,0.0459058396,459.0584,24.0000,435.0584
SUIUSDT,1772816400000,1772834400000,-1,-1.23675623,0.89370000,0.90400000,-0.0115251203,-115.2512,24.0000,-139.2512
SUIUSDT,1773032400000,1773050400000,-1,-1.01080807,0.91520000,0.90420000,0.0120192308,120.1923,24.0000,96.1923
SUIUSDT,1773082800000,1773100800000,-1,-1.07791945,0.97220000,0.94670000,0.0262291710,262.2917,24.0000,238.2917
SUIUSDT,1773151200000,1773169200000,-1,-1.14089895,1.00360000,0.96150000,0.0419489837,419.4898,24.0000,395.4898
SUIUSDT,1773298800000,1773316800000,-1,-1.09394445,0.97990000,0.98800000,-0.0082661496,-82.6615,24.0000,-106.6615
SUIUSDT,1773316800000,1773334800000,-1,-1.08785379,0.98800000,0.97450000,0.0136639676,136.6397,24.0000,112.6397
SUIUSDT,1773356400000,1773374400000,-1,-1.07360564,0.99090000,1.03260000,-0.0420829549,-420.8295,24.0000,-444.8295
SUIUSDT,1773374400000,1773392400000,-1,-1.45201297,1.03260000,1.04690000,-0.0138485377,-138.4854,24.0000,-162.4854
SUIUSDT,1773392400000,1773410400000,-1,-1.55635960,1.04690000,1.02530000,0.0206323431,206.3234,24.0000,182.3234
SUIUSDT,1773410400000,1773428400000,-1,-1.05892992,1.02530000,1.00150000,0.0232127182,232.1272,24.0000,208.1272
SUIUSDT,1773496800000,1773514800000,-1,-1.10260749,0.98420000,0.98710000,-0.0029465556,-29.4656,24.0000,-53.4656
SUIUSDT,1773529200000,1773547200000,-1,-1.44356350,1.00120000,1.00800000,-0.0067918498,-67.9185,24.0000,-91.9185
SUIUSDT,1773594000000,1773612000000,-1,-1.12813244,1.00940000,1.02940000,-0.0198137507,-198.1375,24.0000,-222.1375
SUIUSDT,1773612000000,1773630000000,-1,-1.17037974,1.02940000,1.04130000,-0.0115601321,-115.6013,24.0000,-139.6013
SUIUSDT,1773630000000,1773648000000,-1,-1.22762885,1.04130000,1.04970000,-0.0080668395,-80.6684,24.0000,-104.6684
SUIUSDT,1773709200000,1773727200000,-1,-1.02824082,1.05560000,1.02770000,0.0264304661,264.3047,24.0000,240.3047
SUIUSDT,1773752400000,1773770400000,-1,-1.24373567,1.01820000,1.03650000,-0.0179728933,-179.7289,24.0000,-203.7289
SUIUSDT,1778284800000,1778302800000,-1,-1.11944031,1.08450000,1.07950000,0.0046104195,46.1042,24.0000,22.1042
SUIUSDT,1778587200000,1778605200000,-1,-1.07531318,1.26790000,1.24030000,0.0217682783,217.6828,24.0000,193.6828
ADAUSDT,1641661200000,1641679200000,1,1.16086686,1.15600000,1.21100000,0.0475778547,475.7785,24.0000,451.7785
ADAUSDT,1642035600000,1642053600000,1,1.05608773,1.32900000,1.28900000,-0.0300978179,-300.9782,24.0000,-324.9782
ADAUSDT,1642086000000,1642104000000,1,1.31348341,1.26800000,1.25200000,-0.0126182965,-126.1830,24.0000,-150.1830
ADAUSDT,1644278400000,1644296400000,-1,-1.03559316,1.23600000,1.24500000,-0.0072815534,-72.8155,24.0000,-96.8155
ADAUSDT,1646229600000,1646247600000,-1,-1.32821564,0.96500000,0.93500000,0.0310880829,310.8808,24.0000,286.8808
ADAUSDT,1646287200000,1646305200000,-1,-1.07618237,0.92500000,0.91600000,0.0097297297,97.2973,24.0000,73.2973
ADAUSDT,1646326800000,1646344800000,-1,-1.01294944,0.89700000,0.90500000,-0.0089186176,-89.1862,24.0000,-113.1862
ADAUSDT,1646794800000,1646812800000,-1,-1.21790691,0.83400000,0.84800000,-0.0167865707,-167.8657,24.0000,-191.8657
ADAUSDT,1646838000000,1646856000000,-1,-1.04584338,0.85700000,0.84000000,0.0198366394,198.3664,24.0000,174.3664
ADAUSDT,1649930400000,1649948400000,1,1.00014412,0.95600000,0.93300000,-0.0240585774,-240.5858,24.0000,-264.5858
ADAUSDT,1649948400000,1649966400000,1,1.00770869,0.93300000,0.93200000,-0.0010718114,-10.7181,24.0000,-34.7181
ADAUSDT,1650121200000,1650139200000,1,1.12709653,0.94000000,0.94400000,0.0042553191,42.5532,24.0000,18.5532
ADAUSDT,1650236400000,1650254400000,1,1.06811327,0.91400000,0.88400000,-0.0328227571,-328.2276,24.0000,-352.2276
ADAUSDT,1652270400000,1652288400000,1,1.14897945,0.54060000,0.55840000,0.0329263781,329.2638,24.0000,305.2638
ADAUSDT,1657202400000,1657220400000,-1,-1.16550893,0.47160000,0.48040000,-0.0186598813,-186.5988,24.0000,-210.5988
ADAUSDT,1657220400000,1657238400000,-1,-1.03336904,0.48040000,0.47940000,0.0020815987,20.8160,24.0000,-3.1840
ADAUSDT,1657242000000,1657260000000,-1,-1.11273842,0.48740000,0.47700000,0.0213377103,213.3771,24.0000,189.3771
